-70,-100,-93,0,0,0,1
0,0,-97,0,0,0,1
0,-91,0,0,0,0,1
-73,-94,0,0,0,0,1
-76,0,0,0,0,0,1
0,-95,0,0,0,0,1
-75,0,0,0,0,0,1
-73,0,0,0,0,0,1
0,-96,0,0,0,0,1
-73,0,0,0,0,0,1
-71,0,0,0,0,0,1
-70,-96,0,0,0,0,1
-68,0,0,0,0,0,1
-75,-94,0,0,-100,-96,1
-75,-97,0,0,0,0,1
-74,0,0,0,0,-95,1
-83,-90,0,0,0,0,1
-84,0,0,0,0,0,1
0,-90,0,0,0,-95,1
-74,-94,-93,0,0,0,1
-75,-91,-99,0,0,0,1
-78,0,0,0,0,0,1
-77,0,0,0,0,0,1
0,-103,0,0,0,0,1
-73,-92,0,0,0,0,1
-79,0,0,0,0,0,1
-74,0,0,0,0,0,1
-76,-90,0,0,0,0,1
-82,-88,0,0,0,0,1
-73,-89,0,0,0,0,1
-73,-93,0,0,0,-100,1
-81,-91,0,0,0,-100,1
0,-88,0,0,0,0,1
0,-90,0,0,0,0,1
-73,0,0,0,0,0,1
-83,-92,0,0,0,0,1
-83,0,0,0,0,-94,1
-73,0,0,0,0,0,1
0,0,0,0,0,-98,1
-75,0,0,0,0,-99,1
-73,0,0,0,0,0,1
-72,0,0,0,0,-98,1
-81,-89,0,0,0,0,1
-75,-89,0,0,0,0,1
0,-88,0,0,0,0,1
-72,-88,0,0,0,-95,1
-79,0,0,0,0,-98,1
0,-78,-88,0,0,0,2
-90,-75,-81,0,0,0,2
0,-75,-84,0,0,-92,2
0,-80,-81,0,0,-94,2
-91,0,-85,0,0,0,2
0,-79,-81,0,0,0,2
0,0,0,0,0,-93,2
-94,0,0,0,0,-92,2
-97,-78,0,0,0,-91,2
0,0,-81,0,0,0,2
0,0,0,0,-98,0,2
0,-74,0,0,0,0,2
-93,-74,-88,0,0,0,2
-94,-76,-83,0,-102,0,2
0,-77,0,0,0,0,2
-92,-78,0,0,0,0,2
0,-81,-86,0,0,-93,2
0,-78,0,0,0,0,2
-96,0,0,0,0,-94,2
-92,-77,0,0,0,-91,2
0,0,-83,0,0,-94,2
0,-74,-83,0,0,-91,2
0,0,-82,0,0,0,2
0,-78,-87,0,0,0,2
-90,-77,-87,0,0,0,2
0,-76,0,0,0,0,2
-89,-77,-82,0,0,-93,2
0,0,0,0,0,-95,2
-89,0,-84,0,0,0,2
-90,-78,-83,0,0,-92,2
0,-79,0,0,0,0,2
0,-79,-85,0,0,-94,2
0,0,-84,0,0,-91,2
0,0,0,0,-96,-92,2
0,-79,-84,0,0,-91,2
-92,-79,0,0,0,0,2
0,0,-80,0,0,-94,2
-90,0,-81,0,-97,0,2
0,-78,0,0,-96,0,2
0,0,-81,0,0,-91,2
0,-74,-81,0,0,0,2
0,-78,0,0,0,0,2
-89,0,-83,0,0,0,2
0,-78,-87,0,0,0,2
-90,-74,0,0,0,-90,2
0,-78,-86,0,-98,0,2
0,-79,-81,0,-102,0,2
-98,-74,0,0,-99,-93,2
-93,-74,0,0,0,-94,2
0,-78,-86,0,0,0,2
-92,0,0,0,0,0,2
0,0,-86,0,0,-94,2
0,-74,-83,0,0,-94,2
0,-93,-82,0,0,0,2
0,0,0,0,0,-92,2
0,-79,-84,0,0,-93,2
0,-78,0,0,0,0,2
0,-79,-86,0,0,-91,2
0,-75,-83,0,0,0,2
0,-79,-85,0,0,-92,2
0,-77,-84,0,0,0,2
0,0,0,0,-99,-95,2
0,-79,-85,0,-100,-92,2
0,0,-82,0,0,-91,2
0,-74,-83,0,0,-92,2
-93,-77,-80,0,0,-92,2
0,-78,-81,0,0,-94,2
0,-79,-85,0,0,-90,2
0,0,0,0,0,-96,2
0,-79,-85,0,-98,0,2
0,-73,-81,0,0,0,2
-94,-78,-80,0,0,0,2
0,0,-81,0,0,0,2
-98,0,-85,0,0,0,2
0,-78,0,0,0,0,2
0,-75,-81,0,0,-91,2
0,-78,0,0,0,0,2
0,-78,0,0,-98,0,2
0,-80,0,0,0,0,2
0,-77,-87,0,0,0,2
0,-78,0,0,-98,-92,2
0,-80,-82,0,0,-95,2
-96,-77,-80,0,0,-94,2
0,0,-80,0,-101,-93,2
-91,0,0,0,0,0,2
0,-75,-84,0,0,-95,2
0,-79,-86,0,0,0,2
0,-73,-82,0,-96,-94,2
0,-78,-81,0,-100,-93,2
0,-77,-84,0,0,0,2
-91,0,0,0,0,0,2
0,0,-82,0,0,0,2
-96,-77,0,0,0,0,2
0,-75,-87,0,0,-94,2
0,-77,-87,0,0,-93,2
0,-77,0,0,0,0,2
0,-75,-88,0,0,0,2
-90,0,-83,0,0,-91,2
-89,-78,-83,0,-96,-94,2
0,-75,0,0,0,-96,2
0,-75,-83,0,0,-94,2
0,0,-85,0,0,0,2
0,-84,-84,0,0,-96,2
0,-80,-80,0,0,-92,2
0,0,-89,0,0,-91,2
0,0,-89,0,0,-91,2
-96,-79,-82,0,0,-93,2
0,-75,-89,0,0,-96,2
0,-78,-89,0,0,0,2
0,-79,0,0,0,0,2
0,-74,0,0,0,0,2
0,-75,-91,0,0,0,2
0,-75,-80,0,0,-96,2
0,-80,-80,0,0,-91,2
-92,0,-80,0,0,-90,2
0,-79,0,0,0,-92,2
-90,-80,-83,0,0,-97,2
0,-80,-83,0,0,0,2
0,-75,0,0,0,0,2
0,-80,-84,0,-98,-93,2
0,-78,-82,0,0,-93,2
-94,-77,0,0,0,-91,2
0,0,-89,0,0,-95,2
0,-75,-86,0,-98,-92,2
0,-80,-83,0,0,0,2
0,-77,-83,0,0,-90,2
0,0,-88,0,0,0,2
0,-76,-82,0,-99,0,2
0,-80,-83,0,-99,0,2
0,-75,0,0,0,-95,2
-94,-77,-82,0,-98,-95,2
0,0,0,0,0,-91,2
-95,0,0,0,-100,0,2
0,-78,-84,0,0,0,2
0,-76,0,0,-97,-92,2
0,-77,-85,0,0,-91,2
-92,-76,-82,0,0,0,2
0,-78,-89,0,-100,-92,2
-94,-77,-81,0,0,0,2
0,-78,-83,0,-97,-93,2
0,-79,-89,0,-97,0,2
0,-78,0,0,0,-96,2
0,-76,-89,0,0,-91,2
0,-76,-82,0,-102,0,2
0,-76,-93,0,0,0,2
-97,-77,0,0,0,0,2
-94,-77,-88,0,0,-89,2
0,-78,-87,0,0,0,2
-93,-77,-87,0,0,0,2
-97,0,0,0,0,0,2
0,-79,-81,0,0,0,2
-96,0,0,0,0,0,2
0,-77,-85,0,0,0,2
-95,-77,-86,0,0,0,2
-96,-78,-83,0,0,0,2
0,-78,-83,0,0,0,2
-96,-77,-87,0,0,0,2
0,-76,-88,0,0,0,2
0,0,-82,0,0,0,2
-94,-77,-83,0,0,0,2
0,-77,-82,0,0,0,2
0,-76,-86,0,0,0,2
-93,-77,-82,0,0,0,2
-92,-76,0,0,0,-95,2
-96,-79,-87,0,0,-91,2
0,-77,-82,0,0,-91,2
0,-77,-86,0,0,0,2
0,-78,-81,0,0,-93,2
-94,-77,-83,0,0,-92,2
-94,-77,-88,0,0,0,2
-99,-76,-89,0,0,0,2
0,-77,-82,0,0,-95,2
-97,0,-88,0,0,-91,2
-97,-78,-83,0,0,0,2
0,0,-79,0,-96,-92,3
-99,0,-74,0,-94,-93,3
-94,0,0,0,-96,-92,3
0,-83,-78,0,-94,-87,3
-94,-77,0,0,0,-91,3
0,-77,-73,0,0,0,3
-93,-78,0,0,0,-92,3
-96,-77,-78,0,-94,0,3
0,-77,-73,0,-95,0,3
0,-77,0,0,0,0,3
0,-84,-79,0,-94,-95,3
0,0,-77,0,0,0,3
0,-82,-78,0,0,-92,3
-99,0,0,0,0,0,3
0,-78,-77,0,-92,-89,3
0,-82,-73,0,0,-93,3
-95,0,-79,0,0,-93,3
-91,0,-73,0,-93,0,3
0,-78,-77,0,0,0,3
0,0,-78,0,0,-90,3
-93,0,-79,0,0,0,3
-100,0,0,0,-95,-93,3
-96,-88,-73,0,-96,0,3
0,0,0,0,-94,0,3
0,-94,-78,0,-98,0,3
0,0,-80,0,0,0,3
0,0,-77,0,0,0,3
0,0,-77,0,-95,0,3
-94,0,0,0,0,-90,3
0,-83,-78,0,-93,0,3
0,0,-78,0,0,0,3
0,0,-74,0,0,0,3
-95,-83,0,0,0,-87,3
0,0,-78,0,0,-91,3
0,-82,0,0,0,0,3
0,0,0,0,-93,-88,3
-98,0,-77,0,-95,-92,3
-96,0,0,0,-95,-93,3
-92,-78,-77,0,0,-92,3
-96,-77,-73,0,0,0,3
0,0,-77,0,-94,-92,3
-95,0,-74,0,0,-92,3
0,-78,0,0,0,0,3
0,-83,-77,0,-93,0,3
0,0,-77,0,0,-93,3
0,-82,-76,0,-96,-92,3
-94,0,-73,0,-95,-87,3
0,-78,-78,0,-95,-93,3
-99,0,-78,0,-95,-93,3
0,-77,-77,0,-94,-86,3
0,0,-77,0,0,-92,3
0,-82,-73,0,-96,-87,3
-97,-88,-73,0,-95,-95,3
0,-77,-73,0,0,0,3
0,0,-77,0,0,-89,3
-98,-83,0,0,0,0,3
-94,-83,-73,0,0,-93,3
-98,-90,-77,0,0,-93,3
0,-89,-74,0,0,-86,3
0,-82,-77,0,0,0,3
0,-84,-74,0,-96,-91,3
0,-78,0,0,0,-94,3
0,-90,-77,0,-97,-92,3
0,-83,0,0,0,-93,3
-93,-83,-77,0,0,0,3
0,-78,-77,0,0,-93,3
0,-82,-77,0,0,0,3
0,-82,-77,0,0,-88,3
0,-78,-77,0,-96,-87,3
-93,-82,-77,0,-98,0,3
0,-82,-74,0,-97,-88,3
0,-79,-78,0,-95,0,3
-94,-83,-78,0,-93,0,3
0,-78,0,0,0,-94,3
0,0,0,0,-96,0,3
0,-78,-73,0,0,-87,3
0,-84,0,0,-100,-88,3
0,-78,-76,0,-94,-87,3
0,-78,-74,0,0,-88,3
0,-83,0,0,0,-92,3
0,-79,-79,0,0,-92,3
0,-84,0,0,0,0,3
0,-79,-74,0,0,-92,3
0,-84,-74,0,0,-87,3
0,-88,-77,0,-95,-92,3
0,0,0,0,-93,-88,3
0,-79,-78,0,-95,-87,3
0,0,0,0,-92,0,3
0,0,0,0,-98,-93,3
0,-78,-77,0,0,-92,3
0,-83,-74,0,0,-88,3
-96,0,-74,0,-92,0,3
0,0,-73,0,0,-93,3
0,0,-74,0,0,-89,3
0,-84,-73,0,0,0,3
0,0,-73,0,-95,-92,3
0,-78,-73,0,0,0,3
0,-84,0,0,0,0,3
0,-88,-73,0,-96,-87,3
0,-84,-79,0,0,-88,3
-96,-92,-78,0,0,-93,3
0,-84,-74,0,-95,-86,3
0,0,0,0,0,-88,3
0,0,0,0,0,-91,3
-93,0,-78,0,0,-87,3
0,-78,0,0,0,0,3
0,0,-77,0,0,-90,3
-100,-78,-78,0,0,0,3
0,0,-78,0,-92,0,3
-96,-78,-79,0,-95,0,3
0,-84,-78,0,-93,-92,3
0,0,-78,0,-95,-86,3
0,-85,-74,0,-94,0,3
0,-77,-74,0,-97,-90,3
0,-78,-74,0,0,0,3
0,0,-78,0,-94,-92,3
-100,0,-73,0,-94,-87,3
-96,0,-78,0,0,-87,3
0,-83,-77,0,0,0,3
-97,-78,-73,0,0,-92,3
0,-88,-74,0,0,-94,3
-95,-79,-76,0,-95,-92,3
0,-88,-78,0,0,-92,3
-95,-79,0,0,-94,-93,3
0,0,0,0,0,-95,3
-97,-84,-74,0,-94,0,3
0,-90,-77,0,0,0,3
0,0,-77,0,0,0,3
0,-79,-73,0,0,0,3
0,-85,0,0,0,-92,3
0,0,0,0,0,-90,3
-93,0,-79,0,0,0,3
-95,-79,-77,0,-95,-94,3
0,-94,-79,0,0,0,3
0,0,-77,0,0,0,3
-97,0,-77,0,-95,-92,3
0,0,-78,0,-98,-92,3
-100,-89,-78,0,-94,-91,3
0,-94,-78,0,0,-87,3
0,-83,-77,0,-94,-93,3
-94,-84,-77,0,0,0,3
0,-84,-78,0,-94,0,3
-95,-78,-73,0,0,0,3
0,0,-79,0,0,-92,3
0,0,0,0,-93,0,3
0,-79,-77,0,0,-92,3
-93,0,0,0,-95,-87,3
0,0,0,0,0,-87,3
0,-91,0,0,-95,-95,3
0,0,-77,0,0,0,3
-93,0,0,0,-93,0,3
-91,-84,-77,0,-96,-93,3
0,-84,-74,0,-94,-87,3
0,-84,0,0,-99,-93,3
0,0,-73,0,-94,0,3
0,-84,-78,0,-92,-90,3
0,-83,-77,0,-93,-92,3
0,-78,-78,0,-96,-87,3
0,0,-78,0,0,-92,3
0,0,0,0,0,-87,3
-93,0,-74,0,0,-93,3
0,-78,-74,0,0,0,3
-92,-78,-74,0,0,-92,3
0,-79,-78,0,0,-92,3
-95,-79,-77,0,-96,-87,3
0,-85,-77,0,0,-87,3
0,0,-78,0,-93,0,3
0,-89,-77,0,-94,0,3
0,-88,-78,0,0,-87,3
-93,-78,-78,0,0,-93,3
0,0,-77,0,-93,-87,3
-93,-78,-77,0,-93,0,3
-93,0,0,0,0,0,3
0,-88,-77,0,-94,-88,3
-95,-77,-73,0,-95,-93,3
0,-91,0,0,0,-90,4
0,-91,0,0,0,-90,4
0,-91,0,0,0,0,4
0,-91,0,0,0,0,4
0,0,0,0,-91,0,4
0,0,0,0,-91,0,4
0,-90,-79,0,-91,0,4
0,-90,-79,0,-91,0,4
0,0,0,0,-91,0,4
0,0,0,0,-91,0,4
0,-91,-80,0,0,-90,4
0,-91,-80,0,0,-90,4
0,-90,-80,0,0,-91,4
0,-90,-80,0,0,-91,4
0,0,0,0,0,-92,4
0,0,0,0,0,-92,4
0,-90,-79,0,-92,-91,4
0,-90,-79,0,-92,-91,4
0,-90,-80,0,0,-89,4
0,-90,-80,0,0,-89,4
0,-90,-80,0,-91,0,4
0,-90,-80,0,-91,0,4
0,-90,0,0,0,0,4
0,-90,0,0,0,0,4
0,0,0,0,0,-91,4
0,0,0,0,0,-91,4
0,-90,-81,0,0,0,4
0,-90,-81,0,0,0,4
0,-91,0,0,0,-91,4
0,-91,0,0,0,-91,4
0,-91,-80,0,0,0,4
0,-91,-80,0,0,0,4
0,-90,0,0,0,0,4
0,-90,0,0,0,0,4
0,-90,0,0,0,0,4
0,-90,0,0,0,0,4
0,-91,0,0,0,-90,4
0,-91,0,0,0,-90,4
0,-91,0,0,0,0,4
0,-91,0,0,0,0,4
0,-90,-100,0,-91,0,4
0,-90,-100,0,-91,0,4
0,-91,-80,0,0,0,4
0,-91,-80,0,0,0,4
0,-91,-80,0,0,0,4
0,-91,-80,0,0,0,4
0,-91,0,0,0,0,4
0,-91,0,0,0,0,4
0,0,0,0,-91,0,4
0,0,0,0,-91,0,4
0,-91,0,0,0,0,4
0,-91,0,0,0,0,4
0,-90,0,0,0,0,4
0,-90,0,0,0,0,4
0,-89,0,0,-92,0,4
0,-89,0,0,-92,0,4
0,0,-80,0,0,0,4
0,0,-80,0,0,0,4
0,-90,0,0,0,-90,4
0,-90,0,0,0,-90,4
0,0,0,0,-92,-90,4
0,0,0,0,-92,-90,4
0,0,-80,0,0,0,4
0,0,-80,0,0,0,4
0,-88,0,0,0,0,4
0,-88,0,0,0,0,4
0,-90,-100,0,0,0,4
0,-90,-100,0,0,0,4
0,0,0,0,0,-91,4
0,0,0,0,0,-91,4
0,0,-80,0,0,-92,4
0,0,-80,0,0,-92,4
0,-93,0,0,-92,-91,4
0,-93,0,0,-92,-91,4
0,-92,0,0,0,0,4
0,-92,0,0,0,0,4
0,-89,0,0,0,0,4
0,-89,0,0,0,0,4
0,-91,0,0,-91,0,4
0,-91,0,0,-91,0,4
0,0,0,0,-92,0,4
0,0,0,0,-92,0,4
0,0,-81,0,0,-90,4
0,0,-81,0,0,-90,4
0,0,0,0,0,-91,4
0,0,0,0,0,-91,4
0,0,-81,0,0,0,4
0,0,-81,0,0,0,4
0,0,0,0,-92,0,4
0,0,0,0,-92,0,4
0,0,-80,0,0,-94,4
0,0,-80,0,0,-94,4
0,0,0,0,0,-93,4
0,0,0,0,0,-93,4
0,0,-79,0,0,0,4
0,0,-79,0,0,0,4
0,0,-80,0,0,0,4
0,0,-80,0,0,0,4
0,0,-80,0,0,0,4
0,0,-80,0,0,0,4
0,0,-79,0,0,0,4
0,0,-79,0,0,0,4
0,0,-81,0,0,0,4
0,0,-81,0,0,0,4
0,0,-80,0,-90,0,4
0,0,-80,0,-90,0,4
0,0,-80,0,-93,0,4
0,0,-80,0,-93,0,4
0,0,0,0,0,-92,4
0,0,0,0,0,-92,4
0,-92,-79,0,0,0,4
0,-92,-79,0,0,0,4
0,-91,0,0,0,-92,4
0,-91,0,0,0,-92,4
0,0,0,0,-94,0,4
0,0,0,0,-94,0,4
0,0,0,0,0,-92,4
0,0,0,0,0,-92,4
0,0,0,0,0,-92,4
0,0,0,0,0,-92,4
0,0,-80,0,-92,0,4
0,0,-80,0,-92,0,4
0,0,0,0,-94,0,4
0,0,0,0,-94,0,4
0,-90,0,0,-95,-90,4
0,-90,0,0,-95,-90,4
0,-91,0,0,-90,0,4
0,-91,0,0,-90,0,4
0,0,0,0,-91,0,4
0,0,0,0,-91,0,4
0,-92,0,0,-99,0,4
0,-92,0,0,-99,0,4
0,0,-81,0,0,0,4
0,0,-81,0,0,0,4
0,-90,0,0,-91,0,4
0,-90,0,0,-91,0,4
0,-90,0,0,0,-90,4
0,-90,0,0,0,-90,4
0,0,-80,0,0,0,4
0,0,-80,0,0,0,4
0,-90,0,0,0,0,4
0,-90,0,0,0,0,4
0,-91,-80,0,0,-91,4
0,-91,-80,0,0,-91,4
0,-91,0,0,0,0,4
0,-91,0,0,0,0,4
0,-91,0,0,0,0,4
0,-91,0,0,0,0,4
0,-89,0,0,0,-91,4
0,-89,0,0,0,-91,4
0,0,0,0,-95,-91,4
0,0,0,0,-95,-91,4
0,-92,0,0,-91,0,4
0,-92,0,0,-91,0,4
0,-90,0,0,0,0,4
0,-90,0,0,0,0,4
0,-90,0,0,0,0,4
0,-90,0,0,0,0,4
0,-90,-80,0,0,0,4
0,-90,-80,0,0,0,4
0,-89,0,0,0,0,4
0,-89,0,0,0,0,4
0,-90,0,0,0,0,4
0,-90,0,0,0,0,4
0,-90,-80,0,0,0,4
0,-90,-80,0,0,0,4
0,0,-81,0,-92,0,4
0,0,-81,0,-92,0,4
0,-89,0,0,-93,0,4
0,-89,0,0,-93,0,4
0,-91,0,0,-93,0,4
0,-91,0,0,-93,0,4
0,-89,-79,0,0,0,4
0,-89,-79,0,0,0,4
0,-91,0,0,0,0,4
0,-91,0,0,0,0,4
0,-90,0,0,-93,0,4
0,-90,0,0,-93,0,4
0,0,0,0,-92,0,4
0,0,0,0,-92,0,4
0,-89,0,0,0,0,4
0,-89,0,0,0,0,4
0,0,0,0,0,-91,4
0,0,0,0,0,-91,4
0,-91,0,0,0,0,4
0,-91,0,0,0,0,4
0,-89,0,0,0,-93,4
0,-89,0,0,0,-93,4
0,-89,0,0,0,0,4
0,-89,0,0,0,0,4
0,0,0,0,-92,0,4
0,0,0,0,-92,0,4
0,-91,0,0,0,0,4
0,-91,0,0,0,0,4
0,-91,-79,0,0,-91,4
0,-91,-79,0,0,-91,4
0,-89,0,0,0,-93,4
0,-89,0,0,0,-93,4
0,0,-81,0,-93,0,4
0,0,-81,0,-93,0,4
0,0,0,0,-91,0,4
0,0,0,0,-91,0,4
0,-91,-80,0,0,0,4
0,-91,-80,0,0,0,4
0,-91,-80,0,0,0,4
0,-91,-80,0,0,0,4
0,-90,0,0,0,-92,4
0,-90,0,0,0,-92,4
0,-89,0,0,0,0,4
0,-89,0,0,0,0,4
0,0,0,0,0,-91,4
0,0,0,0,0,-91,4
0,-91,-80,0,0,0,4
0,-91,-80,0,0,0,4
0,0,0,0,0,-91,4
0,0,0,0,0,-91,4
0,0,0,0,-91,0,4
0,0,0,0,-91,0,4
0,-91,-80,0,0,0,4
0,-91,-80,0,0,0,4
0,-90,-80,0,-91,0,4
0,-90,-80,0,-91,0,4
0,0,0,0,-92,-94,4
0,0,0,0,-92,-94,4
0,-90,0,0,0,0,4
0,-90,0,0,0,0,4
0,-90,0,0,0,-94,4
0,-90,0,0,0,-94,4
0,-88,-80,0,0,-92,4
0,-88,-80,0,0,-92,4
0,-91,0,0,0,0,4
0,-91,0,0,0,0,4
0,-90,-80,0,0,0,4
0,-90,-80,0,0,0,4
0,0,0,0,-94,0,4
0,0,0,0,-94,0,4
0,-90,-79,0,-92,0,4
0,-90,-79,0,-92,0,4
0,-90,0,0,-92,0,4
0,-90,0,0,-92,0,4
0,-90,0,0,-93,-92,4
0,-90,0,0,-93,-92,4
0,-91,0,0,-91,0,4
0,-91,0,0,-91,0,4
0,0,0,0,0,-91,4
0,0,0,0,0,-91,4
0,0,0,0,-93,0,4
0,0,0,0,-93,0,4
0,-91,-80,0,0,0,4
0,-91,-80,0,0,0,4
0,0,0,0,-90,0,4
0,0,0,0,-90,0,4
0,-92,0,0,-92,0,4
0,-92,0,0,-92,0,4
0,-91,0,0,0,0,4
0,-91,0,0,0,0,4
0,0,-80,0,0,-94,4
0,0,-80,0,0,-94,4
0,-89,0,0,0,0,4
0,-89,0,0,0,0,4
0,0,0,0,0,-91,4
0,0,0,0,0,-91,4
0,0,0,0,-93,0,4
0,0,0,0,-93,0,4
0,0,0,0,-97,0,4
0,0,0,0,-97,0,4
0,0,-80,0,-91,0,4
0,0,-80,0,-91,0,4
0,-91,0,0,0,0,4
0,-91,0,0,0,0,4
0,-90,0,0,0,0,4
0,-90,0,0,0,0,4
0,-92,0,0,-93,-98,4
0,-92,0,0,-93,-98,4
0,0,0,0,0,-92,4
0,0,0,0,0,-92,4
0,-90,0,0,-90,-91,4
0,-90,0,0,-90,-91,4
0,-90,-82,0,0,0,4
0,-90,-82,0,0,0,4
0,-91,0,0,0,0,5
0,0,-94,0,0,-83,5
0,0,0,0,0,-87,5
0,-92,0,0,0,-83,5
0,-89,0,0,0,-87,5
0,-89,0,0,-78,-80,5
0,-89,0,0,0,0,5
0,-90,0,0,-78,0,5
0,-95,0,0,-77,0,5
0,0,0,0,0,-87,5
0,-89,-93,0,-91,0,5
0,0,-81,0,-91,0,5
0,0,0,0,0,-85,5
0,-89,0,0,-79,-84,5
0,0,0,0,0,-87,5
0,-86,0,0,-79,0,5
0,-93,0,0,-79,-80,5
0,-94,-92,0,-78,0,5
0,-93,-92,0,-78,-87,5
0,-86,0,0,0,-87,5
0,0,0,0,0,-80,5
0,-94,-82,0,-77,-84,5
0,-92,0,0,-91,-84,5
0,-92,-92,0,-89,-83,5
0,-88,0,0,-88,0,5
-97,-90,-82,0,-88,-83,5
0,0,-94,0,0,-80,5
0,-94,-81,0,0,-86,5
0,-88,-93,0,-78,-86,5
0,-92,0,0,-90,-103,5
0,-88,-80,0,-77,-87,5
0,-93,-80,0,0,0,5
0,-89,0,0,-78,-80,5
0,-93,0,0,-90,-83,5
0,-92,0,0,0,-86,5
0,-89,-94,0,-78,-80,5
0,-94,-92,0,-78,-80,5
0,-90,0,0,-78,-80,5
0,0,-92,0,-79,0,5
0,-95,-83,0,-88,-85,5
0,-89,0,0,-79,-87,5
0,0,0,0,-92,0,5
0,-93,0,0,0,0,5
0,-93,-94,0,-92,-80,5
0,0,-92,0,-78,0,5
0,0,0,0,-79,0,5
0,-90,0,0,-88,-80,5
0,-93,-81,0,-78,-87,5
0,0,0,0,-78,-80,5
0,0,0,0,-78,-86,5
0,-91,-80,0,-78,-80,5
0,-86,0,0,0,-80,5
0,0,0,0,-78,0,5
0,-89,0,0,-87,-80,5
0,-89,0,0,-78,-80,5
0,0,-80,0,-88,-80,5
0,0,0,0,-88,-78,5
0,-87,0,0,-78,-85,5
0,-88,0,0,-89,-80,5
0,-89,-81,0,-78,-79,5
0,0,-91,0,-78,-80,5
0,-94,0,0,-78,-86,5
0,-91,0,0,-78,-87,5
0,-88,-80,0,-91,-87,5
0,-91,-80,0,-77,-88,5
0,-88,-92,0,-78,0,5
0,0,-82,0,-78,-84,5
0,-88,0,0,-78,-80,5
0,-89,0,0,-78,-80,5
0,-85,0,0,-78,0,5
0,-86,0,0,0,0,5
0,0,0,0,-89,-86,5
0,-86,-82,0,0,-83,5
0,-89,0,0,-89,-80,5
-99,-93,0,0,0,0,5
0,-92,-81,0,-79,-80,5
0,-88,0,0,-79,-86,5
0,-89,-91,0,-78,-87,5
0,-93,0,0,0,-86,5
0,-86,-92,0,-78,-87,5
0,0,0,0,-78,-85,5
0,-89,0,0,-78,0,5
0,-86,-92,0,-88,-79,5
0,-93,0,0,0,-80,5
-99,-90,-90,0,-79,-80,5
0,-89,-81,0,-78,0,5
0,-92,0,0,-78,-84,5
0,-89,0,0,-78,-88,5
0,-90,0,0,-78,-87,5
0,0,0,0,0,-80,5
0,-89,0,0,-78,0,5
0,-92,0,0,-91,-83,5
0,-92,-80,0,-78,-79,5
